Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
21,1721914736509,25/07/2024 13:38:56,1721918336509,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 5,pskvdw,5,How difficult is it for you to disregard thoughts about possible harm or disasters and refrain from checking or reassurance-seeking behaviors when you try to do so?,response,quantised,1,,Not at all difficult|A little difficult|Moderately difficult|Very difficult|Extremely difficult,Category 2: Q5,6,object-21
22,1721914736512,25/07/2024 13:38:56,1721918336512,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 7,95re1y,7,About how much time have you spent each day with unwanted unpleasant thoughts and with behavioral or mental actions to deal with them?,response,value,Less than 1 hour each day,,None at all|Less than 1 hour each day|Between 1 and 3 hours each day|Between 3 and 8 hours each day|8 hours or more each day,Category 3: Q1,2,object-26
23,1721914736514,25/07/2024 13:38:56,1721918336514,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 7,95re1y,7,About how much time have you spent each day with unwanted unpleasant thoughts and with behavioral or mental actions to deal with them?,response,quantised,2,,None at all|Less than 1 hour each day|Between 1 and 3 hours each day|Between 3 and 8 hours each day|8 hours or more each day,Category 3: Q1,2,object-26
24,1721914736516,25/07/2024 13:38:56,1721918336516,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 7,95re1y,7,"To what extent have you been avoiding situations, places, objects and other reminders (e.g., numbers, people) that trigger unwanted or unpleasant thoughts?",response,value,None at all,,None at all|A little avoidance|A moderate amount of avoidance|A great deal of avoidance|Extreme avoidance of nearly all things,Category 3: Q2,3,object-27
25,1721914736518,25/07/2024 13:38:56,1721918336518,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 7,95re1y,7,"To what extent have you been avoiding situations, places, objects and other reminders (e.g., numbers, people) that trigger unwanted or unpleasant thoughts?",response,quantised,1,,None at all|A little avoidance|A moderate amount of avoidance|A great deal of avoidance|Extreme avoidance of nearly all things,Category 3: Q2,3,object-27
26,1721914736521,25/07/2024 13:38:56,1721918336521,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 7,95re1y,7,When unwanted or unpleasant thoughts come to mind against your will how distressed or anxious did you become?,response,value,Mildly distressed/anxious,,Not at all distressed/anxious|Mildly distressed/anxious|Moderately distressed/anxious|Severely distressed/anxious|Extremely distressed/anxious,Category 3: Q3,4,object-28
27,1721914736523,25/07/2024 13:38:56,1721918336523,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 7,95re1y,7,When unwanted or unpleasant thoughts come to mind against your will how distressed or anxious did you become?,response,quantised,2,,Not at all distressed/anxious|Mildly distressed/anxious|Moderately distressed/anxious|Severely distressed/anxious|Extremely distressed/anxious,Category 3: Q3,4,object-28
28,1721914736525,25/07/2024 13:38:56,1721918336525,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 7,95re1y,7,"To what extent has your daily routine (work, school, self-care, social life) been disrupted by unwanted and unpleasant thoughts and efforts to avoid or deal with such thoughts?",response,value,No disruption at all,,"No disruption at all|A little disruption, but I mostly function well|Many things are disrupted, but I can still manage|My life is disrupted in many ways and I have trouble managing|My life is completely disrupted and I cannot function at all",Category 3: Q4,5,object-29
29,1721914736528,25/07/2024 13:38:56,1721918336528,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 7,95re1y,7,"To what extent has your daily routine (work, school, self-care, social life) been disrupted by unwanted and unpleasant thoughts and efforts to avoid or deal with such thoughts?",response,quantised,1,,"No disruption at all|A little disruption, but I mostly function well|Many things are disrupted, but I can still manage|My life is disrupted in many ways and I have trouble managing|My life is completely disrupted and I cannot function at all",Category 3: Q4,5,object-29
30,1721914736531,25/07/2024 13:38:56,1721918336531,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 7,95re1y,7,How difficult is it for you to disregard unwanted or unpleasant thoughts and refrain from using behavioral or mental acts to deal with them when you try to do so?,response,value,Not at all difficult,,Not at all difficult|A little difficult|Moderately difficult|Very difficult|Extremely difficult,Category 3: Q5,6,object-30
31,1721914736534,25/07/2024 13:38:56,1721918336534,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 7,95re1y,7,How difficult is it for you to disregard unwanted or unpleasant thoughts and refrain from using behavioral or mental acts to deal with them when you try to do so?,response,quantised,1,,Not at all difficult|A little difficult|Moderately difficult|Very difficult|Extremely difficult,Category 3: Q5,6,object-30
32,1721914736537,25/07/2024 13:38:56,1721918336537,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 9,a7pnob,9,"About how much time have you spent each day with unwanted thoughts about symmetry, order, or balance and with behaviors intended to achieve symmetry, order or balance?",response,value,Less than 1 hour each day,,None at all|Less than 1 hour each day|Between 1 and 3 hours each day|Between 3 and 8 hours each day|8 hours or more each day,Category 4: Q1,2,object-35
33,1721914736540,25/07/2024 13:38:56,1721918336540,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 9,a7pnob,9,"About how much time have you spent each day with unwanted thoughts about symmetry, order, or balance and with behaviors intended to achieve symmetry, order or balance?",response,quantised,2,,None at all|Less than 1 hour each day|Between 1 and 3 hours each day|Between 3 and 8 hours each day|8 hours or more each day,Category 4: Q1,2,object-35
34,1721914736542,25/07/2024 13:38:56,1721918336542,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 9,a7pnob,9,"To what extent have you been avoiding situations, places or objects associated with feelings that something is not symmetrical or “just right?”",response,value,None at all,,None at all|A little avoidance|A moderate amount of avoidance|A great deal of avoidance|Extreme avoidance of nearly all things,Category 4: Q2,3,object-36
35,1721914736545,25/07/2024 13:38:56,1721918336545,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 9,a7pnob,9,"To what extent have you been avoiding situations, places or objects associated with feelings that something is not symmetrical or “just right?”",response,quantised,1,,None at all|A little avoidance|A moderate amount of avoidance|A great deal of avoidance|Extreme avoidance of nearly all things,Category 4: Q2,3,object-36
36,1721914736548,25/07/2024 13:38:56,1721918336548,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 9,a7pnob,9,"When you have the feeling of something being “not just right,” how distressed or anxious did you become?",response,value,Mildly distressed/anxious,,Not at all distressed/anxious|Mildly distressed/anxious|Moderately distressed/anxious|Severely distressed/anxious|Extremely distressed/anxious,Category 4: Q3,4,object-37
37,1721914736552,25/07/2024 13:38:56,1721918336552,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 9,a7pnob,9,"When you have the feeling of something being “not just right,” how distressed or anxious did you become?",response,quantised,2,,Not at all distressed/anxious|Mildly distressed/anxious|Moderately distressed/anxious|Severely distressed/anxious|Extremely distressed/anxious,Category 4: Q3,4,object-37
38,1721914736555,25/07/2024 13:38:56,1721918336555,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 9,a7pnob,9,"To what extent has your daily routine (work, school, self-care, social life) been disrupted by the feeling of things being “not just right,” and efforts to put things in order or make them feel right?",response,value,"A little disruption, but I mostly function well.",,"No disruption at all.|A little disruption, but I mostly function well.|Many things are disrupted, but I can still manage.|My life is disrupted in many ways and I have trouble managing.|My life is completely disrupted and I cannot function at all.",Category 4: Q4,5,object-38
39,1721914736558,25/07/2024 13:38:56,1721918336558,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 9,a7pnob,9,"To what extent has your daily routine (work, school, self-care, social life) been disrupted by the feeling of things being “not just right,” and efforts to put things in order or make them feel right?",response,quantised,2,,"No disruption at all.|A little disruption, but I mostly function well.|Many things are disrupted, but I can still manage.|My life is disrupted in many ways and I have trouble managing.|My life is completely disrupted and I cannot function at all.",Category 4: Q4,5,object-38
40,1721914736561,25/07/2024 13:38:56,1721918336561,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 9,a7pnob,9,"How difficult is it for you to disregard thoughts about the lack of symmetry and order, and refrain from urges to arrange things in order or repeat certain behaviors when you try to do so?",response,value,A little difficult,,Not at all difficult|A little difficult|Moderately difficult|Very difficult|Extremely difficult,Category 4: Q5,6,object-39
41,1721914736564,25/07/2024 13:38:56,1721918336564,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,Page 9,a7pnob,9,"How difficult is it for you to disregard thoughts about the lack of symmetry and order, and refrain from urges to arrange things in order or repeat certain behaviors when you try to do so?",response,quantised,2,,Not at all difficult|A little difficult|Moderately difficult|Very difficult|Extremely difficult,Category 4: Q5,6,object-39
42,1721914736567,25/07/2024 13:38:56,1721918336567,1,25/07/2024 15:38:56,179131,14,questionnaire-ephm,,39200404,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1026x617,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,,,,,info,,END,,,,,
1,1721920723442,25/07/2024 15:18:43,1721924323442,1,25/07/2024 17:18:43,179131,14,questionnaire-ephm,,39203279,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,0,Dimensional Obsessive-Compulsive Scale,7,Set1,Consent,Over 18,Proficiency English,,,,,info,,BEGIN,,,,,
